Object ID,Object Name,Primary Object Type,Secondary Object Type,Max Potential Damage: Structure,Max Potential Damage: Content,Ground Elevation,X Coordinate,Y Coordinate,Aggregation Label: Census Block,Finished Floor Height,Extraction Method,Damage Function: Structure,Damage Function: Content
574431441,574431441,RES,RES1-2SNB,269317.399,134658.699,5.118598313,-79.94126543,32.77366554,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
574431459,574431459,RES,RES1-1SNB,273155.575,136577.787,4.453472642,-79.94120491,32.77390527,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
574431599,574431599,RES,RES1-1SNB,242593.004,121296.502,4.448051905,-79.94445838,32.77692222,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
574460772,574460772,COM,COM8,207879.805,207879.805,4.022045683,-79.94152807,32.77441054,4.5019E+14,1,centroid,COM8,COM8
574486729,574486729,RES,RES1-2SWB,271755.725,135877.862,6.181101593,-79.94516771,32.77725249,4.5019E+14,1,centroid,RES1-2SWB,RES1-2SWB
574486730,574486730,RES,RES1-2SWB,176858.069,88429.0348,6.31669356,-79.94519888,32.77698147,4.5019E+14,1,centroid,RES1-2SWB,RES1-2SWB
574486732,574486732,RES,RES1-2SWB,181426.792,90713.3963,6.223732995,-79.94502746,32.77704819,4.5019E+14,1,centroid,RES1-2SWB,RES1-2SWB
574486736,574486736,RES,RES1-2SNB,253426,126713,5.118224415,-79.94338557,32.77717634,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
574486737,574486737,RES,RES1-1SNB,215463.869,107731.934,7.857602351,-79.9427401,32.7774164,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
574486746,574486746,RES,RES1-1SNB,123940.895,61970.4475,7.857602351,-79.9427401,32.7774164,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
574486748,574486748,RES,RES1-1SNB,166009.113,83004.5568,7.857602351,-79.9427401,32.7774164,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
574486750,574486750,RES,RES1-1SNB,206321.87,103160.935,7.857602351,-79.9427401,32.7774164,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
574486753,574486753,RES,RES1-1SNB,213835.163,106917.581,7.857602351,-79.9427401,32.7774164,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
574486755,574486755,RES,RES1-2SNB,250080.442,125040.221,7.857602351,-79.9427401,32.7774164,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
574486769,574486769,RES,RES1-1SNB,214329.384,107164.692,6.284586445,-79.94233945,32.77428307,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
574486774,574486774,RES,RES1-3SNB,386376.796,193188.398,6.284586445,-79.94233945,32.77428307,4.5019E+14,1,centroid,RES1-3SNB,RES1-3SNB
574486777,574486777,RES,RES1-2SNB,222200.794,111100.397,6.284586445,-79.94233945,32.77428307,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
574486815,574486815,RES,RES1-1SNB,203264.754,101632.377,3.892720027,-79.94141607,32.77513743,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
574486817,574486817,RES,RES1-1SNB,218561.014,109280.507,3.892720027,-79.94141607,32.77513743,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
574486819,574486819,RES,RES1-1SNB,223773.423,111886.711,3.892720027,-79.94141607,32.77513743,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
574486820,574486820,RES,RES1-1SNB,203264.754,101632.377,3.892720027,-79.94141607,32.77513743,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
574486821,574486821,RES,RES1-1SNB,218561.014,109280.507,3.892720027,-79.94141607,32.77513743,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
574486822,574486822,RES,RES1-1SNB,214165.178,107082.589,3.892720027,-79.94141607,32.77513743,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
573807478,573807478,RES,RES1-1SWB,251498.832,125749.416,6.69350561,-79.94569164,32.77678967,4.5019E+14,1,centroid,RES1-1SWB,RES1-1SWB
573807480,573807480,RES,RES1-1SWB,195780.237,97890.1185,6.404274062,-79.94614298,32.7768823,4.5019E+14,1,centroid,RES1-1SWB,RES1-1SWB
573807488,573807488,RES,RES1-3SWB,290039.156,145019.578,6.455344763,-79.94634674,32.77727663,4.5019E+14,1,centroid,RES1-3SWB,RES1-3SWB
573868255,573868255,RES,RES1-1SWB,205549.065,102774.532,6.673009277,-79.94553596,32.7771672,4.5019E+14,1,centroid,RES1-1SWB,RES1-1SWB
574486734,574486734,RES,RES1-2SWB,181426.792,90713.3963,6.543473596,-79.94559827,32.77682605,4.5019E+14,1,centroid,RES1-2SWB,RES1-2SWB
573779309,573779309,RES,RES3A,398856.708,199428.354,5.347459428,-79.92815908,32.77291982,4.5019E+14,1,centroid,RES3A,RES3A
573779331,573779331,RES,RES1-2SNB,325555.868,162777.934,8.208921681,-79.92845507,32.77344505,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
573779345,573779345,RES,RES1-2SNB,370215.84,185107.92,8.691938339,-79.92874417,32.77370954,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
573779387,573779387,RES,RES3A,224029.519,112014.759,11.61963019,-79.92853821,32.77458291,4.5019E+14,1,centroid,RES3A,RES3A
573779391,573779391,RES,RES3A,281669.379,140834.689,12.28581694,-79.92791241,32.77467582,4.5019E+14,1,centroid,RES3A,RES3A
573782532,573782532,COM,COM2,292043.637,292043.637,13.34200893,-79.92889412,32.775479,4.5019E+14,1,centroid,COM2,COM2
573782548,573782548,COM,COM1,170039.86,170039.86,13.13336764,-79.92901056,32.77591383,4.5019E+14,1,centroid,COM1,COM1
573783140,573783140,RES,RES1-3SNB,395177.36,197588.68,7.854387455,-79.92927399,32.7734267,4.5019E+14,1,centroid,RES1-3SNB,RES1-3SNB
573785452,573785452,COM,COM4,611593.708,611593.708,12.14689274,-79.93206633,32.77653933,4.5019E+14,1,centroid,COM4,COM4
573785883,573785883,RES,RES1-3SNB,413001.405,206500.702,6.074873519,-79.93343889,32.7717938,4.5019E+14,1,centroid,RES1-3SNB,RES1-3SNB
573785917,573785917,RES,RES3B,463332.046,231666.023,8.033795877,-79.93251053,32.77281289,4.5019E+14,1,centroid,RES3B,RES3B
573789248,573789248,RES,RES1-3SNB,343962.335,171981.167,4.514737928,-79.93761682,32.77377168,4.5019E+14,1,centroid,RES1-3SNB,RES1-3SNB
573789174,573789174,RES,RES1-2SNB,276298.841,138149.42,7.016759913,-79.93677075,32.77650931,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
573789229,573789229,RES,RES1-2SWB,429714.924,214857.462,4.68314765,-79.93758824,32.77268194,4.5019E+14,1,centroid,RES1-2SWB,RES1-2SWB
573789338,573789338,RES,RES1-2SNB,255098.779,127549.389,3.823293129,-79.93892889,32.77475913,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
573789703,573789703,RES,RES1-2SNB,220946.21,110473.105,4.353516354,-79.93828502,32.77300063,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
573795573,573795573,RES,RES1-2SNB,283199.628,141599.814,3.610267529,-79.93971208,32.77496619,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
573795584,573795584,RES,RES3A,524573.953,262286.976,4.211809044,-79.94000052,32.77535448,4.5019E+14,1,centroid,RES3A,RES3A
573800799,573800799,COM,COM7,1175569.92,1763354.88,4.327391606,-79.9431408,32.77652303,4.5019E+14,1,centroid,COM7,COM7
573827762,573827762,COM,COM1,198783.687,198783.687,12.08352487,-79.92950468,32.77728245,4.5019E+14,1,centroid,COM1,COM1
573831732,573831732,RES,RES1-3SNB,343962.335,171981.167,11.88392987,-79.93253579,32.77584327,4.5019E+14,1,centroid,RES1-3SNB,RES1-3SNB
573856074,573856074,RES,RES3A,459404.56,229702.28,4.967277603,-79.93948096,32.77601652,4.5019E+14,1,centroid,RES3A,RES3A
574267729,574267729,RES,RES1-3SNB,362693.252,181346.626,12.50860847,-79.92821535,32.77584103,4.5019E+14,1,centroid,RES1-3SNB,RES1-3SNB
574269153,574269153,RES,RES1-2SNB,361831.921,180915.96,4.993142265,-79.93789908,32.77440374,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
574269206,574269206,RES,RES1-2SNB,308979.521,154489.76,7.474012814,-79.93733677,32.77545519,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
574293775,574293775,RES,RES1-1SNB,327984.273,163992.136,8.241063604,-79.9316132,32.77376274,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
574372326,574372326,RES,RES3B,272780.66,136390.33,5.88594126,-79.92560022,32.7768924,4.5019E+14,1,centroid,RES3B,RES3B
574371890,574371890,RES,RES1-3SNB,382538.219,191269.109,4.378379001,-79.9367562,32.77217308,4.5019E+14,1,centroid,RES1-3SNB,RES1-3SNB
574372455,574372455,COM,COM4,223903.659,223903.659,12.8802145,-79.92780897,32.77626052,4.5019E+14,1,centroid,COM4,COM4
574421677,574421677,COM,COM5,1809815,1809815,13.54457556,-79.92846361,32.77697303,4.5019E+14,1,centroid,COM5,COM5
574421689,574421689,COM,COM8,394138.399,394138.399,14.45431299,-79.92804197,32.77734444,4.5019E+14,1,centroid,COM8,COM8
574431451,574431451,RES,RES1-1SNB,198035.583,99017.7918,3.409468705,-79.94135288,32.77498781,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
574461097,574461097,COM,COM4,177990.619,177990.619,13.01290915,-79.92792463,32.77634784,4.5019E+14,1,centroid,COM4,COM4
574486757,574486757,RES,RES1-2SNB,220806.812,110403.406,5.292727578,-79.94238262,32.77717853,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
574486845,574486845,RES,RES1-1SNB,215303.403,107651.701,4.392376706,-79.93941203,32.77324968,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
574486862,574486862,RES,RES1-2SNB,264299.063,132149.531,6.40751086,-79.93594431,32.77538383,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
574486882,574486882,RES,RES1-1SNB,203264.754,101632.377,7.901773149,-79.93598957,32.77395026,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
574486976,574486976,RES,RES1-2SNB,240708.089,120354.044,7.156647795,-79.93653136,32.77617373,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
574487050,574487050,RES,RES1-1SNB,170195.802,85097.901,10.10845607,-79.93516687,32.77710336,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
574488792,574488792,RES,RES1-1SNB,225088.925,112544.462,12.29002837,-79.92736548,32.77640732,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
574488800,574488800,RES,RES1-2SNB,220667.413,110333.706,12.29002837,-79.92736548,32.77640732,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
574488818,574488818,RES,RES1-3SNB,399952.227,199976.113,6.052678219,-79.9267068,32.77616474,4.5019E+14,1,centroid,RES1-3SNB,RES1-3SNB
574488826,574488826,RES,RES1-2SNB,286122.249,143061.124,8.991788041,-79.92658659,32.77583613,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
574488828,574488828,RES,RES1-2SNB,248407.663,124203.831,5.875842105,-79.92584038,32.77602397,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
574488853,574488853,RES,RES1-3SNB,439913.934,219956.967,8.803470992,-79.92647587,32.77545218,4.5019E+14,1,centroid,RES1-3SNB,RES1-3SNB
574488861,574488861,RES,RES1-2SNB,249801.646,124900.823,11.85918299,-79.9277608,32.77442935,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
573868257,573868257,RES,RES1-2SWB,217912.103,108956.051,6.471177149,-79.94598637,32.77720525,4.5019E+14,1,centroid,RES1-2SWB,RES1-2SWB
573841001,573841001,RES,RES1-2SNB,452511.493,226255.746,6.307446627,-79.93240946,32.7707483,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
573841004,573841004,RES,RES1-3SWB,629564.496,314782.248,5.246297358,-79.93300495,32.77079719,4.5019E+14,1,centroid,RES1-3SWB,RES1-3SWB
573841006,573841006,RES,RES3A,509835.249,254917.624,5.72496491,-79.93263882,32.77080883,4.5019E+14,1,centroid,RES3A,RES3A
573841009,573841009,RES,RES1-1SNB,237334.556,118667.278,5.276184942,-79.93339798,32.77088776,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
573841011,573841011,RES,RES1-3SNB,392167.532,196083.766,6.270030631,-79.93224796,32.77097793,4.5019E+14,1,centroid,RES1-3SNB,RES1-3SNB
573841012,573841012,RES,RES1-1SNB,254092.507,127046.253,6.219227447,-79.93317999,32.77088987,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
573841013,573841013,RES,RES3B,387908.957,193954.478,6.179042808,-79.93307387,32.77103717,4.5019E+14,1,centroid,RES3B,RES3B
573841017,573841017,RES,RES1-2SNB,256074.566,128037.283,5.782253815,-79.93285747,32.77119768,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
574268571,574268571,RES,RES1-2SNB,284496.156,142248.078,5.101864035,-79.93439284,32.76993187,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
574268573,574268573,RES,RES1-2SNB,328776.875,164388.437,5.298810459,-79.93464987,32.76993501,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
574268577,574268577,RES,RES3A,654797.414,327398.707,5.056964997,-79.93488696,32.76995678,4.5019E+14,1,centroid,RES3A,RES3A
574268579,574268579,RES,RES1-3SNB,371672.368,185836.184,5.435590608,-79.93367723,32.77015832,4.5019E+14,1,centroid,RES1-3SNB,RES1-3SNB
574268600,574268600,RES,RES1-3SNB,476338.644,238169.322,5.149248556,-79.93271119,32.77031921,4.5019E+14,1,centroid,RES1-3SNB,RES1-3SNB
574268602,574268602,RES,RES1-2SNB,365059.819,182529.909,6.201440701,-79.93459117,32.7704236,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
574268612,574268612,RES,RES1-2SNB,248965.256,124482.628,5.301419923,-79.93371775,32.77050308,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
574268614,574268614,RES,RES1-1SNB,270059.833,135029.916,5.257529939,-79.93410271,32.7705148,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
574268620,574268620,RES,RES3A,453863.825,226931.912,6.446821768,-79.93521992,32.77055024,4.5019E+14,1,centroid,RES3A,RES3A
574268624,574268624,RES,RES1-1SNB,330994.66,165497.33,5.257529939,-79.9341155,32.770523,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
574268668,574268668,RES,RES1-3SNB,510322.135,255161.067,4.622456118,-79.9338813,32.77082473,4.5019E+14,1,centroid,RES1-3SNB,RES1-3SNB
574268670,574268670,RES,RES3A,511965.269,255982.634,5.380606886,-79.93454819,32.77087752,4.5019E+14,1,centroid,RES3A,RES3A
574268672,574268672,RES,RES1-1SNB,377802.619,188901.309,5.013441089,-79.93392783,32.77095308,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
574268674,574268674,RES,RES3A,654831.068,327415.534,4.940283034,-79.93418237,32.7708929,4.5019E+14,1,centroid,RES3A,RES3A
574268887,574268887,RES,RES3B,390531.572,195265.786,6.469647922,-79.93617157,32.77098929,4.5019E+14,1,centroid,RES3B,RES3B
574294739,574294739,RES,RES3A,722726.565,361363.282,5.583033105,-79.93735071,32.77088248,4.5019E+14,1,centroid,RES3A,RES3A
574294742,574294742,RES,RES3A,412609.08,206304.54,5.008317984,-79.93659095,32.77018329,4.5019E+14,1,centroid,RES3A,RES3A
574294743,574294743,RES,RES3A,566597.024,283298.512,4.880182073,-79.9363766,32.770165,4.5019E+14,1,centroid,RES3A,RES3A
574294744,574294744,RES,RES3A,623303.672,311651.836,5.374728945,-79.93696293,32.77027997,4.5019E+14,1,centroid,RES3A,RES3A
574294745,574294745,RES,RES3A,612079.643,306039.821,5.59370836,-79.93715494,32.77031555,4.5019E+14,1,centroid,RES3A,RES3A
574294752,574294752,RES,RES3A,498027.712,249013.856,5.910673669,-79.93557849,32.77056925,4.5019E+14,1,centroid,RES3A,RES3A
574372695,574372695,RES,RES1-3SNB,450491.33,225245.665,5.876287576,-79.93191241,32.77072512,4.5019E+14,1,centroid,RES1-3SNB,RES1-3SNB
574372699,574372699,RES,RES1-3SNB,474685.063,237342.531,6.290348228,-79.93144243,32.77073214,4.5019E+14,1,centroid,RES1-3SNB,RES1-3SNB
574372703,574372703,RES,RES1-2SNB,723201.408,361600.704,6.667471208,-79.93178436,32.77092825,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
574409951,574409951,RES,RES1-2SWB,472620.174,236310.087,6.425650385,-79.93803994,32.77074254,4.5019E+14,1,centroid,RES1-2SWB,RES1-2SWB
574409953,574409953,RES,RES1-2SWB,541293.415,270646.707,5.079894795,-79.93818981,32.7708177,4.5019E+14,1,centroid,RES1-2SWB,RES1-2SWB
574409963,574409963,RES,RES1-2SNB,352201.391,176100.695,5.175309944,-79.93816717,32.77125455,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
574476696,574476696,RES,RES1-2SNB,278099.488,139049.744,5.34120798,-79.93439626,32.77050547,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
574476712,574476712,RES,RES1-1SNB,155256.25,77628.1252,5.867157192,-79.93241085,32.76996811,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
574476726,574476726,RES,RES1-2SNB,214533.891,107266.945,5.867157192,-79.93241085,32.76996811,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
574476732,574476732,RES,RES1-1SNB,184496.492,92248.246,5.867157192,-79.93241085,32.76996811,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
574476743,574476743,RES,RES1-1SNB,157897.304,78948.6523,5.867157192,-79.93241085,32.76996811,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
574476753,574476753,RES,RES1-1SNB,184496.492,92248.246,5.867157192,-79.93241085,32.76996811,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
574476755,574476755,RES,RES1-2SNB,214533.891,107266.945,5.867157192,-79.93241085,32.76996811,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
574476757,574476757,RES,RES1-1SNB,197464.184,98732.0922,5.867157192,-79.93241085,32.76996811,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
574476765,574476765,RES,RES1-1SNB,96964.414,48482.207,5.867157192,-79.93241085,32.76996811,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
574476771,574476771,RES,RES1-1SNB,184496.492,92248.246,5.867157192,-79.93241085,32.76996811,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
574476796,574476796,RES,RES1-1SNB,152049.256,76024.6281,5.867157192,-79.93241085,32.76996811,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
574476809,574476809,RES,RES1-1SNB,206797.159,103398.579,5.867157192,-79.93241085,32.76996811,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
574476813,574476813,RES,RES1-2SNB,289153.685,144576.842,6.051767723,-79.92881418,32.77026982,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
574486927,574486927,RES,RES1-1SNB,164499.939,82249.9699,5.276184942,-79.93337915,32.77092373,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
574486929,574486929,RES,RES1-2SNB,227219.131,113609.565,6.266001842,-79.93318093,32.770926,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
574507806,574507806,COM,COM1,142392.495,142392.495,4.2657446,-79.93665313,32.76994324,4.5019E+14,1,centroid,COM1,COM1
573782600,573782600,RES,RES3A,403285.24,201642.62,5.279945041,-79.93005403,32.77324804,4.5019E+14,1,centroid,RES3A,RES3A
573782604,573782604,RES,RES1-1SNB,265634.564,132817.282,6.460120566,-79.929988,32.7731275,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
573782582,573782582,COM,COM4,228270.792,228270.792,8.539347315,-79.93035753,32.77283271,4.5019E+14,1,centroid,COM4,COM4
573783142,573783142,RES,RES1-2SNB,280661.052,140330.526,6.336098314,-79.92968705,32.77348655,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
573783146,573783146,RES,RES3A,706255.995,353127.997,6.182172443,-79.93035212,32.77359656,4.5019E+14,1,centroid,RES3A,RES3A
573783156,573783156,COM,RES4,441614.112,220807.056,7.697042921,-79.9304745,32.77421032,4.5019E+14,1,centroid,RES4,RES4
573783191,573783191,RES,RES3A,502800.575,251400.287,12.53021398,-79.92999374,32.77465819,4.5019E+14,1,centroid,RES3A,RES3A
573783193,573783193,RES,RES3A,567686.472,283843.236,12.42058836,-79.92985915,32.77471814,4.5019E+14,1,centroid,RES3A,RES3A
573783195,573783195,RES,RES1-2SNB,124622.026,62311.0132,12.03883468,-79.92972636,32.77472706,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
573783411,573783411,RES,RES1-2SNB,508266.901,254133.45,7.156000122,-79.92991341,32.77087067,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
573783413,573783413,RES,RES1-3SNB,526257.487,263128.743,7.021283452,-79.93010077,32.7708899,4.5019E+14,1,centroid,RES1-3SNB,RES1-3SNB
573783415,573783415,RES,RES1-3SWB,801030.917,400515.458,6.976162265,-79.92960692,32.77043383,4.5019E+14,1,centroid,RES1-3SWB,RES1-3SWB
573783437,573783437,RES,RES3A,572861.422,286430.711,7.835369505,-79.93002946,32.77152879,4.5019E+14,1,centroid,RES3A,RES3A
573785641,573785641,RES,RES3A,675819.872,337909.936,9.287814284,-79.9309266,32.77298298,4.5019E+14,1,centroid,RES3A,RES3A
573785671,573785671,RES,RES1-3SWB,583805.88,291902.94,7.104449925,-79.93094521,32.77345375,4.5019E+14,1,centroid,RES1-3SWB,RES1-3SWB
573785681,573785681,RES,RES1-3SWB,601280.118,300640.059,7.104152684,-79.93113756,32.77359572,4.5019E+14,1,centroid,RES1-3SWB,RES1-3SWB
573827744,573827744,COM,COM2,299290.225,299290.225,12.13528704,-79.92972682,32.77680666,4.5019E+14,1,centroid,COM2,COM2
573827764,573827764,COM,COM8,778000.372,778000.372,11.91482182,-79.93090297,32.77724769,4.5019E+14,1,centroid,COM8,COM8
573827767,573827767,COM,COM4,215407.622,215407.622,12.09594641,-79.9299812,32.77713211,4.5019E+14,1,centroid,COM4,COM4
573831660,573831660,RES,RES1-2SNB,378218.61,189109.305,10.2875297,-79.93101707,32.77497402,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
573831683,573831683,RES,RES3A,505428.316,252714.158,10.25983701,-79.93099317,32.77478396,4.5019E+14,1,centroid,RES3A,RES3A
573831701,573831701,RES,RES3A,461596.546,230798.273,11.66566892,-79.93123444,32.77490889,4.5019E+14,1,centroid,RES3A,RES3A
573831703,573831703,PUB,GOV1,153865.515,153865.515,11.66566892,-79.93123444,32.77490889,4.5019E+14,1,centroid,GOV1,GOV1
574268215,574268215,RES,RES3A,431803.856,215901.928,8.64834325,-79.93120313,32.77190832,4.5019E+14,1,centroid,RES3A,RES3A
574268227,574268227,RES,RES1-3SNB,423994.154,211997.077,8.360911966,-79.93069143,32.77211572,4.5019E+14,1,centroid,RES1-3SNB,RES1-3SNB
574268233,574268233,RES,RES3A,520515.99,260257.995,9.316842216,-79.93077705,32.77226974,4.5019E+14,1,centroid,RES3A,RES3A
574293783,574293783,COM,COM8,1271320.74,1271320.74,7.700334474,-79.93116856,32.7739649,4.5019E+14,1,centroid,COM8,COM8
574346732,574346732,RES,RES1-3SNB,436583.401,218291.7,11.66576591,-79.93018554,32.77493013,4.5019E+14,1,centroid,RES1-3SNB,RES1-3SNB
574346734,574346734,RES,RES1-3SNB,470297.013,235148.506,11.65073803,-79.93028654,32.77492628,4.5019E+14,1,centroid,RES1-3SNB,RES1-3SNB
574346735,574346735,RES,RES1-2SNB,368737.359,184368.679,11.48972101,-79.93042833,32.77490829,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
574346754,574346754,RES,RES1-3SNB,242322.554,121161.277,12.1830396,-79.93033564,32.77579175,4.5019E+14,1,centroid,RES1-3SNB,RES1-3SNB
574372523,574372523,COM,COM4,82828.6719,82828.6719,12.42805615,-79.93005346,32.77625511,4.5019E+14,1,centroid,COM4,COM4
574372527,574372527,RES,RES1-1SNB,306193.559,153096.779,14.09094836,-79.92966224,32.77604809,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
574372531,574372531,COM,COM4,130570.141,130570.141,14.09094836,-79.92966224,32.77604809,4.5019E+14,1,centroid,COM4,COM4
574372551,574372551,COM,COM4,77191.5648,77191.5648,10.78605999,-79.93074816,32.77631412,4.5019E+14,1,centroid,COM4,COM4
574372719,574372719,RES,RES3A,223301.271,111650.635,5.099064494,-79.93119192,32.77146597,4.5019E+14,1,centroid,RES3A,RES3A
574372731,574372731,RES,RES1-1SNB,341287.166,170643.583,8.263761867,-79.93126436,32.77159684,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
574461054,574461054,COM,COM4,177990.619,177990.619,12.00727394,-79.9299647,32.77710636,4.5019E+14,1,centroid,COM4,COM4
574461069,574461069,RES,RES3A,266985.928,133492.964,12.13528704,-79.9297417,32.77681823,4.5019E+14,1,centroid,RES3A,RES3A
574461071,574461071,COM,COM4,177990.619,177990.619,12.37584968,-79.92984364,32.77634836,4.5019E+14,1,centroid,COM4,COM4
574486898,574486898,RES,RES1-1SNB,206321.87,103160.935,6.942840765,-79.93118436,32.77385905,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
574486900,574486900,RES,RES1-3SNB,438259.302,219129.651,10.90203092,-79.93057638,32.77489169,4.5019E+14,1,centroid,RES1-3SNB,RES1-3SNB
574486904,574486904,RES,RES1-1SNB,139032.632,69516.3163,6.955083184,-79.93054043,32.77405,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
573779315,573779315,RES,RES1-2SWB,568925.669,284462.834,5.983376867,-79.92848337,32.77301826,4.5019E+14,1,centroid,RES1-2SWB,RES1-2SWB
573782445,573782445,RES,RES1-1SNB,382535.481,191267.74,7.318574534,-79.92933467,32.77273702,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
573782562,573782562,RES,RES1-2SNB,279509.397,139754.698,10.3938356,-79.92991604,32.77216311,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
573783148,573783148,RES,RES3A,542841.252,271420.626,8.270848719,-79.92915473,32.77363758,4.5019E+14,1,centroid,RES3A,RES3A
573785663,573785663,RES,RES1-3SNB,564423.557,282211.778,7.20851166,-79.93083678,32.7733321,4.5019E+14,1,centroid,RES1-3SNB,RES1-3SNB
